-2.20	-2.72	-3.32	-2.02	9.63	5.36	3.41	5.14	
-2.09	-2.71	-3.19	-1.98	9.84	5.49	3.41	5.18	
-2.02	-2.74	-3.12	-1.97	10.09	5.65	3.37	5.25	
-2.01	-2.80	-3.12	-1.98	10.28	5.78	3.23	5.29	
-2.07	-2.90	-3.19	-2.01	10.31	5.81	2.94	5.25	
-2.20	-3.02	-3.33	-2.05	10.15	5.72	2.54	5.13	
-2.40	-3.17	-3.51	-2.10	9.84	5.53	2.07	4.94	
-2.64	-3.33	-3.72	-2.17	9.44	5.26	1.64	4.70	
-2.87	-3.49	-3.94	-2.25	9.01	4.95	1.32	4.47	
-3.06	-3.64	-4.13	-2.35	8.62	4.66	1.17	4.27	
-3.20	-3.78	-4.30	-2.47	8.29	4.41	1.18	4.14	
-3.30	-3.91	-4.48	-2.62	8.05	4.23	1.32	4.09	
-3.41	-4.05	-4.67	-2.81	7.86	4.13	1.52	4.13	
-3.49	-4.18	-4.85	-3.01	7.72	4.13	1.76	4.25	
-3.54	-4.31	-4.98	-3.21	7.66	4.22	2.03	4.48	
-3.51	-4.43	-5.04	-3.39	7.73	4.39	2.40	4.80	
-3.41	-4.53	-5.01	-3.54	7.98	4.63	2.85	5.22	
-3.25	-4.60	-4.93	-3.65	8.38	4.90	3.37	5.68	
-3.08	-4.61	-4.81	-3.71	8.84	5.16	3.88	6.15	
-2.92	-4.57	-4.67	-3.72	9.27	5.35	4.31	6.56	
-2.77	-4.48	-4.52	-3.68	9.59	5.47	4.58	6.88	
-2.64	-4.38	-4.36	-3.63	9.77	5.49	4.67	7.09	
-2.51	-4.29	-4.20	-3.59	9.85	5.45	4.59	7.21	
-2.42	-4.23	-4.08	-3.58	9.87	5.36	4.42	7.28	
-2.41	-4.22	-4.07	-3.61	9.87	5.25	4.23	7.31	
-2.49	-4.25	-4.19	-3.67	9.84	5.13	4.08	7.34	
-2.64	-4.30	-4.41	-3.75	9.76	5.02	4.00	7.35	
-2.82	-4.35	-4.65	-3.81	9.62	4.90	3.96	7.35	
-2.99	-4.40	-4.81	-3.85	9.39	4.72	3.91	7.29	
-3.10	-4.45	-4.83	-3.85	9.05	4.45	3.81	7.16	
-3.12	-4.48	-4.72	-3.79	8.60	4.09	3.59	6.95	
-3.04	-4.46	-4.50	-3.67	8.05	3.67	3.28	6.68	
-2.87	-4.39	-4.24	-3.48	7.51	3.28	2.91	6.42	
-2.64	-4.25	-3.96	-3.22	7.08	3.01	2.59	6.24	
-2.40	-4.05	-3.70	-2.91	6.82	2.88	2.38	6.19	
-2.19	-3.81	-3.51	-2.55	6.72	2.88	2.28	6.27	
-2.03	-3.57	-3.41	-2.19	6.72	2.98	2.24	6.42	
-1.95	-3.34	-3.41	-1.85	6.77	3.11	2.18	6.58	
-1.95	-3.15	-3.50	-1.58	6.81	3.21	2.06	6.71	
-2.01	-3.03	-3.68	-1.40	6.81	3.26	1.89	6.77	
-2.09	-2.97	-3.89	-1.32	6.78	3.23	1.71	6.75	
-2.18	-2.96	-4.09	-1.33	6.73	3.15	1.60	6.66	
-2.28	-3.02	-4.31	-1.43	6.67	3.02	1.59	6.52	
-2.41	-3.13	-4.55	-1.62	6.56	2.84	1.69	6.33	
-2.56	-3.28	-4.81	-1.85	6.39	2.62	1.88	6.13	
-2.70	-3.46	-5.05	-2.10	6.19	2.37	2.12	5.93	
-2.81	-3.62	-5.22	-2.33	6.03	2.14	2.35	5.76	
-2.87	-3.76	-5.28	-2.52	5.90	1.91	2.49	5.58	
-2.89	-3.90	-5.22	-2.66	5.75	1.69	2.50	5.39	
-2.89	-4.03	-5.09	-2.77	5.54	1.42	2.37	5.13	
-2.89	-4.18	-4.92	-2.84	5.27	1.11	2.14	4.79	
-2.90	-4.32	-4.78	-2.89	4.98	0.75	1.87	4.37	
-2.94	-4.47	-4.69	-2.93	4.70	0.37	1.60	3.90	
-3.03	-4.63	-4.67	-2.97	4.47	-0.00	1.33	3.40	
-3.16	-4.79	-4.70	-3.02	4.31	-0.36	1.07	2.89	
-3.31	-4.96	-4.76	-3.09	4.22	-0.70	0.84	2.39	
-3.46	-5.13	-4.81	-3.17	4.20	-1.02	0.66	1.93	
-3.56	-5.29	-4.85	-3.27	4.25	-1.29	0.54	1.54	
-3.62	-5.43	-4.88	-3.36	4.34	-1.48	0.47	1.28	
-3.66	-5.55	-4.90	-3.44	4.48	-1.53	0.47	1.20	
-3.67	-5.60	-4.92	-3.48	4.69	-1.41	0.55	1.32	
-3.63	-5.57	-4.92	-3.44	4.95	-1.15	0.70	1.60	
-3.53	-5.45	-4.89	-3.32	5.19	-0.80	0.84	1.98	
-3.37	-5.27	-4.79	-3.13	5.31	-0.44	0.93	2.37	
-3.15	-5.06	-4.64	-2.93	5.30	-0.09	0.95	2.75	
-2.93	-4.90	-4.47	-2.79	5.20	0.24	0.95	3.11	
-2.79	-4.82	-4.37	-2.77	5.06	0.53	0.94	3.43	
-2.77	-4.88	-4.38	-2.90	4.92	0.74	0.94	3.67	
-2.89	-5.04	-4.52	-3.16	4.80	0.81	0.94	3.80	
-3.07	-5.28	-4.74	-3.51	4.72	0.76	0.99	3.83	
-3.26	-5.54	-4.94	-3.86	4.71	0.61	1.15	3.79	
-3.41	-5.80	-5.07	-4.17	4.73	0.40	1.43	3.74	
-3.53	-6.04	-5.15	-4.42	4.73	0.14	1.77	3.66	
-3.63	-6.26	-5.20	-4.60	4.69	-0.19	2.12	3.52	
-3.71	-6.44	-5.22	-4.73	4.65	-0.58	2.47	3.31	
-3.78	-6.56	-5.21	-4.78	4.67	-1.00	2.81	3.04	
-3.79	-6.60	-5.14	-4.76	4.76	-1.40	3.09	2.73	
-3.74	-6.56	-5.01	-4.66	4.84	-1.73	3.24	2.43	
-3.64	-6.43	-4.85	-4.48	4.84	-1.96	3.16	2.19	
-3.49	-6.23	-4.67	-4.23	4.72	-2.07	2.86	2.03	
-3.29	-5.97	-4.48	-3.94	4.51	-2.07	2.40	1.96	
-3.10	-5.70	-4.32	-3.68	4.25	-2.01	1.86	1.94	
-2.97	-5.49	-4.22	-3.49	4.00	-1.91	1.32	1.92	
-2.95	-5.40	-4.22	-3.42	3.78	-1.81	0.85	1.88	
-3.04	-5.42	-4.32	-3.46	3.66	-1.71	0.51	1.82	
-3.22	-5.54	-4.50	-3.57	3.65	-1.60	0.33	1.77	
-3.46	-5.70	-4.72	-3.69	3.72	-1.50	0.31	1.74	
-3.73	-5.88	-4.93	-3.78	3.79	-1.42	0.36	1.71	
-4.01	-6.06	-5.11	-3.82	3.80	-1.41	0.39	1.62	
-4.29	-6.24	-5.24	-3.81	3.69	-1.49	0.30	1.45	
-4.56	-6.43	-5.33	-3.78	3.48	-1.64	0.07	1.21	
-4.78	-6.62	-5.40	-3.72	3.24	-1.80	-0.24	0.96	
-4.97	-6.80	-5.49	-3.67	3.06	-1.91	-0.51	0.78	
-5.14	-6.98	-5.63	-3.64	2.95	-1.96	-0.68	0.67	
-5.32	-7.16	-5.84	-3.65	2.89	-1.98	-0.76	0.62	
-5.48	-7.31	-6.06	-3.70	2.84	-1.99	-0.79	0.59	
-5.56	-7.41	-6.22	-3.75	2.81	-1.99	-0.76	0.58	
-5.53	-7.45	-6.28	-3.79	2.85	-1.95	-0.65	0.64	
-5.39	-7.44	-6.23	-3.82	3.01	-1.85	-0.44	0.83	
-5.19	-7.41	-6.12	-3.86	3.24	-1.71	-0.17	1.14	
-4.98	-7.37	-5.99	-3.90	3.46	-1.60	0.07	1.48	
-4.81	-7.34	-5.89	-3.94	3.56	-1.59	0.16	1.76	
-4.70	-7.34	-5.82	-4.00	3.47	-1.73	0.05	1.89	
-4.67	-7.39	-5.78	-4.08	3.21	-2.01	-0.22	1.89	
-4.71	-7.52	-5.79	-4.21	2.85	-2.37	-0.57	1.80	
-4.78	-7.72	-5.82	-4.38	2.48	-2.72	-0.92	1.69	
-4.86	-7.98	-5.84	-4.56	2.17	-3.03	-1.19	1.63	
-4.92	-8.26	-5.82	-4.74	1.98	-3.26	-1.34	1.64	
-4.94	-8.52	-5.75	-4.88	1.90	-3.38	-1.36	1.75	
-4.93	-8.72	-5.63	-4.98	1.88	-3.42	-1.29	1.92	
-4.87	-8.86	-5.46	-5.03	1.89	-3.38	-1.18	2.12	
-4.75	-8.92	-5.24	-5.05	1.90	-3.26	-1.02	2.34	
-4.57	-8.91	-4.99	-5.02	1.96	-3.05	-0.78	2.59	
-4.36	-8.83	-4.74	-4.97	2.07	-2.79	-0.45	2.89	
-4.15	-8.68	-4.51	-4.89	2.21	-2.50	-0.07	3.22	
-3.98	-8.50	-4.37	-4.79	2.35	-2.24	0.31	3.56	
-3.89	-8.31	-4.34	-4.71	2.45	-2.05	0.63	3.85	
-3.87	-8.16	-4.42	-4.67	2.52	-1.95	0.84	4.05	
-3.89	-8.03	-4.58	-4.65	2.57	-1.96	0.97	4.14	
-3.93	-7.93	-4.78	-4.64	2.61	-2.06	1.06	4.10	
-3.95	-7.82	-4.99	-4.60	2.66	-2.25	1.14	3.94	
-3.95	-7.72	-5.19	-4.53	2.66	-2.48	1.18	3.69	
-3.93	-7.64	-5.34	-4.46	2.62	-2.70	1.18	3.44	
-3.91	-7.60	-5.42	-4.42	2.58	-2.84	1.17	3.27	
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
